Station,Date,Daily Average Wind Speed,Daily Max Wind Speed,Daily Precipitation
BEVERLY MUNICIPAL AIRPORT,10/23/2021,5.4,18,0
BEVERLY MUNICIPAL AIRPORT,10/24/2021,2.7,23,0
BEVERLY MUNICIPAL AIRPORT,10/25/2021,5.3,29,0
BEVERLY MUNICIPAL AIRPORT,10/26/2021,2.2,43,0.96
BEVERLY MUNICIPAL AIRPORT,10/27/2021,1.7,50,0.16
BEVERLY MUNICIPAL AIRPORT,10/28/2021,3,25,0
BEVERLY MUNICIPAL AIRPORT,10/29/2021,3.5,16,0.1
BEVERLY MUNICIPAL AIRPORT,10/30/2021,6.9,31,0
BEVERLY MUNICIPAL AIRPORT,10/31/2021,5.4,32,0
BEVERLY MUNICIPAL AIRPORT,11/1/2021,13.9,28,0
BEVERLY MUNICIPAL AIRPORT,11/2/2021,7.9,21,0.26
BEVERLY MUNICIPAL AIRPORT,11/3/2021,7.6,21,0
BEVERLY MUNICIPAL AIRPORT,11/4/2021,8.3,13,0.01
BEVERLY MUNICIPAL AIRPORT,11/5/2021,9.9,20,0.54
BEVERLY MUNICIPAL AIRPORT,11/6/2021,4.8,16,0
BEVERLY MUNICIPAL AIRPORT,11/7/2021,10,9,0
BEVERLY MUNICIPAL AIRPORT,11/8/2021,9.2,17,0
BEVERLY MUNICIPAL AIRPORT,11/9/2021,4.4,15,0.13
BEVERLY MUNICIPAL AIRPORT,11/10/2021,5.7,29,0
BEVERLY MUNICIPAL AIRPORT,11/11/2021,9.9,22,0
BEVERLY MUNICIPAL AIRPORT,11/12/2021,12.6,48,0
BEVERLY MUNICIPAL AIRPORT,11/13/2021,11.5,35,0
BEVERLY MUNICIPAL AIRPORT,11/14/2021,5.4,24,0
BEVERLY MUNICIPAL AIRPORT,11/15/2021,7.6,29,0.03
BEVERLY MUNICIPAL AIRPORT,11/16/2021,14,32,0
BEVERLY MUNICIPAL AIRPORT,11/17/2021,4.7,15,0
BEVERLY MUNICIPAL AIRPORT,11/18/2021,8.8,30,0
BEVERLY MUNICIPAL AIRPORT,11/19/2021,8.6,38,0.28
BEVERLY MUNICIPAL AIRPORT,11/20/2021,6.2,15,0
BEVERLY MUNICIPAL AIRPORT,11/21/2021,9.2,15,0.92
BEVERLY MUNICIPAL AIRPORT,11/22/2021,12.3,28,0.05
BEVERLY MUNICIPAL AIRPORT,11/23/2021,5.2,34,0
BEVERLY MUNICIPAL AIRPORT,11/24/2021,6.5,30,0
BEVERLY MUNICIPAL AIRPORT,11/25/2021,15.3,15,0.03
BEVERLY MUNICIPAL AIRPORT,11/26/2021,9.1,25,0.26
BEVERLY MUNICIPAL AIRPORT,11/27/2021,7.5,39,0
BEVERLY MUNICIPAL AIRPORT,11/28/2021,7.6,16,0.6
BEVERLY MUNICIPAL AIRPORT,11/29/2021,2.3,22,0.36
BEVERLY MUNICIPAL AIRPORT,11/30/2021,8,24,0
BEVERLY MUNICIPAL AIRPORT,12/1/2021,13.6,23,0
BEVERLY MUNICIPAL AIRPORT,12/2/2021,10,34,0.14
BEVERLY MUNICIPAL AIRPORT,12/3/2021,8.3,37,0
BEVERLY MUNICIPAL AIRPORT,12/4/2021,5.5,17,0
BEVERLY MUNICIPAL AIRPORT,12/5/2021,8.7,20,0.25
BEVERLY MUNICIPAL AIRPORT,12/6/2021,13.4,46,0.34
BEVERLY MUNICIPAL AIRPORT,12/7/2021,6.3,37,0
BEVERLY MUNICIPAL AIRPORT,12/8/2021,12.5,29,0.03
BEVERLY MUNICIPAL AIRPORT,12/9/2021,6.9,24,0
BEVERLY MUNICIPAL AIRPORT,12/10/2021,5.5,9,0.02
BEVERLY MUNICIPAL AIRPORT,12/11/2021,8.1,43,0
BEVERLY MUNICIPAL AIRPORT,12/12/2021,11.5,41,0.11
BEVERLY MUNICIPAL AIRPORT,12/13/2021,3.3,22,0.12
BEVERLY MUNICIPAL AIRPORT,12/14/2021,4.5,26,0
BEVERLY MUNICIPAL AIRPORT,12/15/2021,10.8,20,0
BEVERLY MUNICIPAL AIRPORT,12/16/2021,6,25,0.27
BEVERLY MUNICIPAL AIRPORT,12/17/2021,3.7,42,0
BEVERLY MUNICIPAL AIRPORT,12/18/2021,2.3,18,0.32
BEVERLY MUNICIPAL AIRPORT,12/19/2021,2.2,30,0
BEVERLY MUNICIPAL AIRPORT,12/20/2021,2.3,17,0.02
BEVERLY MUNICIPAL AIRPORT,12/21/2021,3,18,0
BEVERLY MUNICIPAL AIRPORT,12/22/2021,7,30,0
BEVERLY MUNICIPAL AIRPORT,12/23/2021,10.9,31,0
BEVERLY MUNICIPAL AIRPORT,12/24/2021,6.9,11,0
BEVERLY MUNICIPAL AIRPORT,12/25/2021,6.3,16,0
BEVERLY MUNICIPAL AIRPORT,12/26/2021,6.8,32,0
BEVERLY MUNICIPAL AIRPORT,12/27/2021,10.2,24,0
BEVERLY MUNICIPAL AIRPORT,12/28/2021,8.1,23,1.1
BEVERLY MUNICIPAL AIRPORT,12/29/2021,11.8,8,0
BEVERLY MUNICIPAL AIRPORT,12/30/2021,11.7,9,0
BEVERLY MUNICIPAL AIRPORT,12/31/2021,10.3,9,0.08
BEVERLY MUNICIPAL AIRPORT,1/1/2022,9.4,11,0
BEVERLY MUNICIPAL AIRPORT,1/2/2022,1.9,28,0
BEVERLY MUNICIPAL AIRPORT,1/3/2022,12.1,24,0
BEVERLY MUNICIPAL AIRPORT,1/4/2022,15.4,18,0.01
BEVERLY MUNICIPAL AIRPORT,1/5/2022,5.7,32,0.02
BEVERLY MUNICIPAL AIRPORT,1/6/2022,18.7,28,0
BEVERLY MUNICIPAL AIRPORT,1/7/2022,16.1,28,0
BEVERLY MUNICIPAL AIRPORT,1/8/2022,9.8,26,0
BEVERLY MUNICIPAL AIRPORT,1/9/2022,8.4,32,0.11
BEVERLY MUNICIPAL AIRPORT,1/10/2022,8.6,30,0
BEVERLY MUNICIPAL AIRPORT,1/11/2022,6.2,32,0
BEVERLY MUNICIPAL AIRPORT,1/12/2022,6.4,35,0
BEVERLY MUNICIPAL AIRPORT,1/13/2022,4.9,13,0
BEVERLY MUNICIPAL AIRPORT,1/14/2022,6.7,32,0.31
BEVERLY MUNICIPAL AIRPORT,1/15/2022,9.3,33,1.15
BEVERLY MUNICIPAL AIRPORT,1/16/2022,6,27,0
BEVERLY MUNICIPAL AIRPORT,1/17/2022,4.9,54,0
BEVERLY MUNICIPAL AIRPORT,1/18/2022,20.1,38,0.29
BEVERLY MUNICIPAL AIRPORT,1/19/2022,11.9,45,0.45
BEVERLY MUNICIPAL AIRPORT,1/20/2022,1.8,29,0
BEVERLY MUNICIPAL AIRPORT,1/21/2022,5.6,21,0.01
BEVERLY MUNICIPAL AIRPORT,1/22/2022,2.8,19,0
BEVERLY MUNICIPAL AIRPORT,1/23/2022,5.5,21,0
BEVERLY MUNICIPAL AIRPORT,1/24/2022,12.8,17,0.14
BEVERLY MUNICIPAL AIRPORT,1/25/2022,12.2,17,0
BEVERLY MUNICIPAL AIRPORT,1/26/2022,5.3,26,0
BEVERLY MUNICIPAL AIRPORT,1/27/2022,3.5,18,0
BEVERLY MUNICIPAL AIRPORT,1/28/2022,8.4,19,0
BEVERLY MUNICIPAL AIRPORT,1/29/2022,6.9,63,0.43
BEVERLY MUNICIPAL AIRPORT,1/30/2022,7.5,31,0
BEVERLY MUNICIPAL AIRPORT,1/31/2022,7.5,15,0
BEVERLY MUNICIPAL AIRPORT,2/1/2022,10.4,14,0
BEVERLY MUNICIPAL AIRPORT,2/2/2022,7.4,14,0.54
BEVERLY MUNICIPAL AIRPORT,2/3/2022,11.2,14,0
BEVERLY MUNICIPAL AIRPORT,2/4/2022,7.2,34,0
BEVERLY MUNICIPAL AIRPORT,2/5/2022,10.3,37,0.77
BEVERLY MUNICIPAL AIRPORT,2/6/2022,16.1,17,0
BEVERLY MUNICIPAL AIRPORT,2/7/2022,18.4,17,0
BEVERLY MUNICIPAL AIRPORT,2/8/2022,10.7,29,0
BEVERLY MUNICIPAL AIRPORT,2/9/2022,13.8,26,0.07
BEVERLY MUNICIPAL AIRPORT,2/10/2022,8,27,0
BEVERLY MUNICIPAL AIRPORT,2/11/2022,6.8,27,0.04
BEVERLY MUNICIPAL AIRPORT,2/12/2022,14.4,32,0
BEVERLY MUNICIPAL AIRPORT,2/13/2022,7.8,17,0
BEVERLY MUNICIPAL AIRPORT,2/14/2022,8.5,33,0
BEVERLY MUNICIPAL AIRPORT,2/15/2022,5.6,27,0.29
BEVERLY MUNICIPAL AIRPORT,2/16/2022,12.9,33,0
BEVERLY MUNICIPAL AIRPORT,2/17/2022,11.5,44,0.21
BEVERLY MUNICIPAL AIRPORT,2/18/2022,6.5,47,0
BEVERLY MUNICIPAL AIRPORT,2/19/2022,7.3,35,0
BEVERLY MUNICIPAL AIRPORT,2/20/2022,13.3,34,0.33
BEVERLY MUNICIPAL AIRPORT,2/21/2022,7.9,27,0
BEVERLY MUNICIPAL AIRPORT,2/22/2022,6.5,38,0
BEVERLY MUNICIPAL AIRPORT,2/23/2022,13.3,45,0
BEVERLY MUNICIPAL AIRPORT,2/24/2022,8.8,32,0
BEVERLY MUNICIPAL AIRPORT,2/25/2022,13.4,29,0.03
BEVERLY MUNICIPAL AIRPORT,2/26/2022,2.5,15,0
BEVERLY MUNICIPAL AIRPORT,2/27/2022,4.6,40,0.25
BEVERLY MUNICIPAL AIRPORT,2/28/2022,6.2,33,0.01
BEVERLY MUNICIPAL AIRPORT,3/1/2022,11.9,28,0
BEVERLY MUNICIPAL AIRPORT,3/2/2022,15.1,25,0
BEVERLY MUNICIPAL AIRPORT,3/3/2022,8.9,39,0
BEVERLY MUNICIPAL AIRPORT,3/4/2022,7.8,23,0.71
BEVERLY MUNICIPAL AIRPORT,3/5/2022,6.9,17,0.19
BEVERLY MUNICIPAL AIRPORT,3/6/2022,3.4,36,0
BEVERLY MUNICIPAL AIRPORT,3/7/2022,3.6,47,0
BEVERLY MUNICIPAL AIRPORT,3/8/2022,5.5,45,0
BEVERLY MUNICIPAL AIRPORT,3/9/2022,9,13,0
BEVERLY MUNICIPAL AIRPORT,3/10/2022,14.6,17,0
BEVERLY MUNICIPAL AIRPORT,3/11/2022,13.9,23,0.07
BEVERLY MUNICIPAL AIRPORT,3/12/2022,7.8,44,0.33
BEVERLY MUNICIPAL AIRPORT,3/13/2022,11.1,39,0
BEVERLY MUNICIPAL AIRPORT,3/14/2022,7.6,25,0
BEVERLY MUNICIPAL AIRPORT,3/15/2022,7.3,22,0.01
BEVERLY MUNICIPAL AIRPORT,3/16/2022,12,19,0
BEVERLY MUNICIPAL AIRPORT,3/17/2022,16.1,12,0.01
BEVERLY MUNICIPAL AIRPORT,3/18/2022,15.2,18,0.02
BEVERLY MUNICIPAL AIRPORT,3/19/2022,10.5,17,0.26
BEVERLY MUNICIPAL AIRPORT,3/20/2022,11.5,33,0.46
BEVERLY MUNICIPAL AIRPORT,3/21/2022,10.6,40,0
BEVERLY MUNICIPAL AIRPORT,3/22/2022,11.5,43,0
BEVERLY MUNICIPAL AIRPORT,3/23/2022,6.9,19,0.07
BEVERLY MUNICIPAL AIRPORT,3/24/2022,10.3,27,0
BEVERLY MUNICIPAL AIRPORT,3/25/2022,7.1,31,0.19
BEVERLY MUNICIPAL AIRPORT,3/26/2022,6.3,20,0
BEVERLY MUNICIPAL AIRPORT,3/27/2022,11.1,27,0.51
BEVERLY MUNICIPAL AIRPORT,3/28/2022,10.7,37,0
BEVERLY MUNICIPAL AIRPORT,3/29/2022,5.9,36,0
BEVERLY MUNICIPAL AIRPORT,3/30/2022,12.1,30,0
BEVERLY MUNICIPAL AIRPORT,3/31/2022,8.6,37,0
BEVERLY MUNICIPAL AIRPORT,4/1/2022,6.5,37,0
BLUE HILL LCD,1/1/2021,6.4,23,0.06
BLUE HILL LCD,1/2/2021,14.8,37,0.3
BLUE HILL LCD,1/3/2021,7.3,23,0.07
BLUE HILL LCD,1/4/2021,8.8,25,0.01
BLUE HILL LCD,1/5/2021,9.4,21,0.05
BLUE HILL LCD,1/6/2021,12.7,30,0
BLUE HILL LCD,1/7/2021,13.2,28,0
BLUE HILL LCD,1/8/2021,9.4,25,0
BLUE HILL LCD,1/9/2021,9.6,25,0
BLUE HILL LCD,1/10/2021,9,25,0
BLUE HILL LCD,1/11/2021,7.7,17,0
BLUE HILL LCD,1/12/2021,9,23,0
BLUE HILL LCD,1/13/2021,6.3,15,0
BLUE HILL LCD,1/14/2021,5.8,16,0.09
BLUE HILL LCD,1/15/2021,7.8,25,0
BLUE HILL LCD,1/16/2021,18.3,48,1.36
BLUE HILL LCD,1/17/2021,19.6,47,0
BLUE HILL LCD,1/18/2021,14.2,35,0
BLUE HILL LCD,1/19/2021,10.9,25,0
BLUE HILL LCD,1/20/2021,9.9,32,0
BLUE HILL LCD,1/21/2021,8.7,23,0
BLUE HILL LCD,1/22/2021,10.5,28,0
BLUE HILL LCD,1/23/2021,17.4,41,0
BLUE HILL LCD,1/24/2021,19.7,43,0
BLUE HILL LCD,1/25/2021,12.6,28,0
BLUE HILL LCD,1/26/2021,8.2,18,0.17
BLUE HILL LCD,1/27/2021,7.5,16,0.12
BLUE HILL LCD,1/28/2021,13.8,39,0.09
BLUE HILL LCD,1/29/2021,19.2,44,0
BLUE HILL LCD,1/30/2021,11.3,24,0
BLUE HILL LCD,1/31/2021,6.2,18,0
BLUE HILL LCD,2/1/2021,18.6,53,1.86
BLUE HILL LCD,2/2/2021,18.7,52,0.91
BLUE HILL LCD,2/3/2021,9.3,20,0.01
BLUE HILL LCD,2/4/2021,9.3,23,0.02
BLUE HILL LCD,2/5/2021,10.9,33,0.01
BLUE HILL LCD,2/6/2021,15.2,43,0
BLUE HILL LCD,2/7/2021,9.4,26,0.71
BLUE HILL LCD,2/8/2021,10.5,29,0
BLUE HILL LCD,2/9/2021,6.4,16,0.17
BLUE HILL LCD,2/10/2021,9.2,26,0
BLUE HILL LCD,2/11/2021,8.3,28,0
BLUE HILL LCD,2/12/2021,10.1,32,0
BLUE HILL LCD,2/13/2021,7.8,21,0
BLUE HILL LCD,2/14/2021,5,18,0
BLUE HILL LCD,2/15/2021,8.2,21,0.11
BLUE HILL LCD,2/16/2021,11.1,39,0.63
BLUE HILL LCD,2/17/2021,11.8,40,0
BLUE HILL LCD,2/18/2021,6.5,24,0.13
BLUE HILL LCD,2/19/2021,8.9,24,0.66
BLUE HILL LCD,2/20/2021,10.5,32,0.02
BLUE HILL LCD,2/21/2021,9.9,26,0
BLUE HILL LCD,2/22/2021,15.5,41,0.22
BLUE HILL LCD,2/23/2021,12.3,31,0
BLUE HILL LCD,2/24/2021,15.9,39,0
BLUE HILL LCD,2/25/2021,19.6,49,0
BLUE HILL LCD,2/26/2021,9.2,22,0
BLUE HILL LCD,2/27/2021,16,40,0.21
BLUE HILL LCD,2/28/2021,7.8,24,0.01
BLUE HILL LCD,3/1/2021,17.9,69,0.13
BLUE HILL LCD,3/2/2021,25,63,0
BLUE HILL LCD,3/3/2021,12.3,30,0
BLUE HILL LCD,3/4/2021,15.7,46,0
BLUE HILL LCD,3/5/2021,17.3,39,0
BLUE HILL LCD,3/6/2021,11.4,28,0
BLUE HILL LCD,3/7/2021,8.5,21,0
BLUE HILL LCD,3/8/2021,7.6,20,0
BLUE HILL LCD,3/9/2021,13.6,32,0
BLUE HILL LCD,3/10/2021,9.6,29,0
BLUE HILL LCD,3/11/2021,18.3,41,0
BLUE HILL LCD,3/12/2021,17.8,52,0
BLUE HILL LCD,3/13/2021,18,53,0
BLUE HILL LCD,3/14/2021,18.1,51,0.01
BLUE HILL LCD,3/15/2021,18.5,48,0
BLUE HILL LCD,3/16/2021,8.1,22,0
BLUE HILL LCD,3/17/2021,10.8,28,0
BLUE HILL LCD,3/18/2021,11.9,38,0.8
BLUE HILL LCD,3/19/2021,14.3,37,0
BLUE HILL LCD,3/20/2021,9.5,23,0
BLUE HILL LCD,3/21/2021,8.5,22,0
BLUE HILL LCD,3/22/2021,9.1,21,0
BLUE HILL LCD,3/23/2021,7.5,22,0
BLUE HILL LCD,3/24/2021,8.5,22,0.01
BLUE HILL LCD,3/25/2021,9.5,25,0.1
BLUE HILL LCD,3/26/2021,20.3,58,0.01
BLUE HILL LCD,3/27/2021,11.7,39,0
BLUE HILL LCD,3/28/2021,14.8,40,0.8
BLUE HILL LCD,3/29/2021,21.5,58,0
BLUE HILL LCD,3/30/2021,13.1,36,0
BLUE HILL LCD,3/31/2021,20,41,0.31
BLUE HILL LCD,4/1/2021,14.7,44,0.89
BLUE HILL LCD,4/2/2021,11.5,28,0
BLUE HILL LCD,4/3/2021,8.4,24,0
BLUE HILL LCD,4/4/2021,11.5,38,0
BLUE HILL LCD,4/5/2021,17.6,41,0
BLUE HILL LCD,4/6/2021,8.7,26,0
BLUE HILL LCD,4/7/2021,6.8,23,0
BLUE HILL LCD,4/8/2021,9.3,22,0
BLUE HILL LCD,4/9/2021,7.2,24,0
BLUE HILL LCD,4/10/2021,11.1,26,0
BLUE HILL LCD,4/11/2021,11.8,33,0
BLUE HILL LCD,4/12/2021,12.2,36,0.05
BLUE HILL LCD,4/13/2021,10,31,0
BLUE HILL LCD,4/14/2021,8.9,22,0
BLUE HILL LCD,4/15/2021,10.8,26,0.3
BLUE HILL LCD,4/16/2021,17.6,48,2.22
BLUE HILL LCD,4/17/2021,10.2,27,0.07
BLUE HILL LCD,4/18/2021,8.6,28,0
BLUE HILL LCD,4/19/2021,7.5,22,0
BLUE HILL LCD,4/20/2021,13.8,38,0
BLUE HILL LCD,4/21/2021,17.8,45,0.48
BLUE HILL LCD,4/22/2021,22,54,0
BLUE HILL LCD,4/23/2021,19.2,47,0
BLUE HILL LCD,4/24/2021,12.4,33,0
BLUE HILL LCD,4/25/2021,8.3,23,0.2
BLUE HILL LCD,4/26/2021,16.8,39,0
BLUE HILL LCD,4/27/2021,11.7,26,0
BLUE HILL LCD,4/28/2021,7.6,18,0.18
BLUE HILL LCD,4/29/2021,6.4,18,0.42
BLUE HILL LCD,4/30/2021,22,58,0.08
BLUE HILL LCD,5/1/2021,14.5,31,0.06
BLUE HILL LCD,5/2/2021,14.1,41,0.01
BLUE HILL LCD,5/3/2021,8,21,0.07
BLUE HILL LCD,5/4/2021,11.2,31,0.78
BLUE HILL LCD,5/5/2021,6,18,0.47
BLUE HILL LCD,5/6/2021,11.9,33,0
BLUE HILL LCD,5/7/2021,10.1,28,0
BLUE HILL LCD,5/8/2021,8.7,24,0
BLUE HILL LCD,5/9/2021,11.4,30,0
BLUE HILL LCD,5/10/2021,6.3,21,0.39
BLUE HILL LCD,5/11/2021,15.7,38,0
BLUE HILL LCD,5/12/2021,9.9,28,0
BLUE HILL LCD,5/13/2021,7.3,22,0
BLUE HILL LCD,5/14/2021,9,23,0
BLUE HILL LCD,5/15/2021,9.5,24,0.01
BLUE HILL LCD,5/16/2021,10.8,36,0.01
BLUE HILL LCD,5/17/2021,7.6,20,0
BLUE HILL LCD,5/18/2021,11.5,32,0
BLUE HILL LCD,5/19/2021,9.4,25,0
BLUE HILL LCD,5/20/2021,7.2,18,0
BLUE HILL LCD,5/21/2021,11.4,23,0
BLUE HILL LCD,5/22/2021,8.5,25,0
